Longitude,Latitude,Name,system:index,altitudeMo,begin,descriptio,end,extrude,icon,layer,path,tessellate,timestamp,visibility
-106.59606814912081,40.94270336645992,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59604139451447,40.94269444825781,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.5960101808071,40.9426855300557,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59597450799869,40.94268107095465,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59594329429129,40.9426855300557,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.5958942441797,40.9426855300557,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59586303047233,40.942689989156754,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59583627586602,40.94269890735886,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59582289856287,40.94272120286413,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.5958095212597,40.9427345801673,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59579614395655,40.94274795747045,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59576493024916,40.942752416571494,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59572479833967,40.94274795747045,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59570696193548,40.94275687567256,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59568912553125,40.942765793874656,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59567128912704,40.94277025297572,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59565791182388,40.94277471207677,Colo_Dam_280,000000000000000000c9,,,,,0,,Colo_Dam_280 — FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_280.kmz|layername=Colo_Dam_280.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61727117462992,40.97430501562569,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61727117462992,40.9742648837162,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61723550182151,40.974220292705674,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61721766541729,40.97418907899829,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61722658361941,40.97415340618986,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61723104272046,40.97411773338144,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61726225642784,40.97407760147196,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61728009283203,40.9740642241688,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61729792923624,40.97404638776459,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61732914294363,40.97402855136037,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61734697934783,40.974006255855116,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61735143844889,40.97396612394562,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61734697934783,40.973939369339305,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61735143844889,40.97391707383404,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61737373395415,40.973885860126664,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61737819305523,40.9738635646214,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61740494766153,40.973814514509804,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61741832496469,40.97378775990349,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61743616136891,40.97376100529716,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.61745399777311,40.973720873387684,Colo_Dam_222,00000000000000000089,,,,,0,,Colo_Dam_222 — FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_222.kmz|layername=Colo_Dam_222.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59605923091868,40.89511584001754,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59603693541342,40.89514259462386,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59605923091868,40.895213940240716,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59605477181763,40.89538338608074,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59596558979656,40.895508240910246,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59594775339237,40.89555729102183,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59592545788708,40.89557512742605,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59587640777549,40.895588504729204,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59579614395655,40.89566876854817,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59574263474389,40.89574457326608,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59570696193548,40.8957802460745,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59561777991439,40.895802541579776,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59555981160071,40.89583821438819,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59552413879229,40.89589172360085,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59549738418596,40.89591847820716,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59531010194172,40.89600766022823,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59522537902168,40.89598090562191,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59515403340485,40.89599428292507,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59509160599009,40.89606116944087,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59506039228272,40.89607900584509,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59499350576692,40.89611467865351,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59493553745322,40.89613697415878,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59485527363425,40.896141433259835,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59479730532057,40.896177106068265,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59479284621952,40.8962306152809,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59476163251215,40.89626182898828,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59472150060265,40.896328715504076,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59469474599634,40.896351011009344,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.5946590731879,40.89638222471672,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.59463677768265,40.89641343842409,Colo_Dam_4,00000000000000000100,,,,,0,,Colo_Dam_4 — FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_4.kmz|layername=Colo_Dam_4.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62726847919177,40.97322591317076,Colo_Dam_54,00000000000000000110,,,,,0,,Colo_Dam_54 — FireDamsFairfax/ColoradoDams/Colo_Dam_54.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_54.kmz|layername=Colo_Dam_54.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
-106.62724172458543,40.97324374957497,Colo_Dam_54,00000000000000000110,,,,,0,,Colo_Dam_54 — FireDamsFairfax/ColoradoDams/Colo_Dam_54.kmz,/vsizip/C:/Users/Hutch/Downloads/FireDamsFairfax.zip/FireDamsFairfax/ColoradoDams/Colo_Dam_54.kmz|layername=Colo_Dam_54.kmz|geometrytype=LineString25D|uniqueGeometryType=yes,1,,-1
